"","alpha.ini","beta.ini","a.ini","alpha.est","beta.est","a.est","iteration","nothing","convergence.code","min.value"
"1",-1.5376966111362,0.850018981844187,-0.388701416217091,-1.05044027390966,0.5378534655302,0.145948956039705,344,NA,0,-0.111544137696564
"2",-1.5376966111362,0.850018981844187,-0.388701416217091,-0.187757143163849,0.111360134298645,0.374867500210626,238,NA,0,-0.0619094814106052
"3",-0.873977619223297,0.893079313449562,0.736781849295802,-0.331715965480744,0.205212243628393,0.999999574107526,456,NA,0,-0.62144261117481
"4",-1.23233774397522,-0.747250838205218,0.725934455558449,-6.10010829527918,2.57840835203001,0.125580251690349,338,NA,0,-2.15281867092904
"5",-0.848904641345143,0.177546821534634,1.30489349578409,-0.141755224366776,0.079705733967514,0.562667518329882,226,NA,0,-0.043500206830649
"6",-2.2527215173468,-0.8625503545627,-0.689772538119879,-5.44279317668305,2.22396542849319,0.0729146653203843,250,NA,0,-0.577772293283433
"7",-0.906313318759203,-0.572833661921322,-0.538237160924138,-10.893834359425,3.99999938665369,0.0360342257029058,364,NA,0,-1.18099704656468
"8",-1.66161970980465,0.736963545903563,1.06526756742395,-0.296915499598508,0.172834198289142,0.72247584615205,240,NA,0,-0.255849353393955
"9",-1.0355923762545,0.734515550546348,1.44882206694867,-5.38290054747899,2.09528517149587,0.0325814274986474,360,NA,0,-0.239364668898784
"10",-1.07846905104816,0.852319594472647,0.681583713921736,-7.79285960556965,2.9487757616807,0.0198820171304098,276,NA,0,-0.784826676274378
"11",1.32304930873215,1.50485984608531,-1.77160938769316,-0.112253630488028,0.0674999328364931,0.919816071634284,312,NA,0,-0.0630987247062382
"12",0.99682953581214,1.55671279318631,0.473827745695016,2.16466962506648,-3.4475313113701,0.0260335652884875,182,NA,0,-1.0013739375523
"13",-0.576394863426685,-0.330258146859705,0.248530340321202,-0.412709771104568,0.22996317276581,0.999981899639439,450,NA,0,-0.790157523426787
"14",0.857823079451919,-1.15923561062664,1.5713802982564,0.206660064566391,-0.130920529474115,0.482911148119155,266,NA,0,-0.0521393633358453
"15",0.20521202776581,0.883498534560204,-1.30022765239625,-1.13894152642391,0.625641546046483,0.0957532846966499,338,NA,0,-0.0671071682712976
"16",-1.77971572615206,0.879657956771553,0.247851984083411,-12.9222681273822,3.99999974633295,0.0275888543326931,342,NA,0,-2.37094497374647
"17",-1.85809010267258,0.144455818459392,-0.80255459714079,-1.22246219265831,0.641646601088564,0.1929301509443,352,NA,0,-0.297414369504825
"18",1.0343925151974,-1.30049601756036,0.814643429361172,0.10100817288483,-0.0567967706571757,0.999992485255165,446,NA,0,-0.0420715649459985
"19",-2.14456349425018,0.318595722317696,-0.191405669164141,-10.2933532163139,3.71959749255604,0.0310676730114031,388,NA,0,-0.99901956452311
"20",-2.03289195243269,-0.74393212236464,0.237261406455955,-0.498902213163185,0.290350437788773,0.999998744134872,502,NA,1,-1.27431143631474
"21",-1.87831965927035,0.753844142891467,0.342281974605265,-2.58678253946407,1.1525570671062,0.098943314386673,134,NA,0,-0.697734155296432
"22",-2.47759291809052,0.707306243479252,-2.19737664480573,-0.131965332712529,0.0792416844067994,0.425359138283116,254,NA,0,-0.0271361044008787
"23",1.13551392965019,1.6599587071687,-0.683198254748276,0.24251927584789,-0.144414426608224,0.999938945665321,466,NA,0,-0.295018765497328
"24",0.362621129490435,1.7205804027617,-2.82289123725777,-0.0883887230625486,0.0491608474373928,0.941755791829757,208,NA,0,-0.0253242091019876
"25",-2.24085828755051,-0.862126152031124,2.1117771346828,0.524895342736739,-0.287981266535167,0.999998211765746,432,NA,0,-1.17468057387653
"26",-0.983576605096459,-0.883627230301499,0.812831739586842,-1.22757348350588,0.606255098204296,0.144918737422794,254,NA,0,-0.170644633098435
"27",0.941300211474299,-1.71574600692838,-0.122675057717298,1.70319786307929,-1.30965007069886,0.11458525072394,234,NA,0,-0.460343432356345
"28",0.941300211474299,-1.71574600692838,-0.122675057717298,2.44940139087051,-2.19839298787635,0.107359912105263,266,NA,0,-0.657685962040302
"29",1.48712833598256,-1.98134037479758,-0.418440289156582,1.86974511572671,-1.89720840182559,0.0300147708762268,251,NA,0,-0.217367957695937
"30",-1.67603393737227,-0.806594485417008,0.210523986060664,-11.1833920157087,3.74460886518116,0.0302312345841271,342,NA,0,-1.37964613474889
"31",-0.159448900260031,0.979878325015306,0.0310035232514876,-11.2795985424886,3.99999999999181,0.127620687431998,500,NA,0,-2.7428430528419
"32",-0.159448900260031,0.979878325015306,0.0310035232514876,-12.3293087895291,3.99988380725723,0.0254617561079153,502,NA,1,-0.787257029132473
"33",-0.709888199344277,-0.645667561329901,-2.03165393157515,-0.209928568733975,0.120416183973388,0.41303948938404,282,NA,0,-0.0494399562624045
"34",-2.13266855012625,-0.682857187464833,1.08499606895486,-3.21012743984652,1.4954044902277,0.125609773639719,258,NA,0,-0.608308333817457
