"","alpha.ini","beta.ini","alpha.est","beta.est","iteration","nothing","convergence.code","min.value"
"1",1.10435133054852,2.00277514383197,-0.419940675380527,0.909793408496578,191,NA,0,536.610191038667
"2",-0.675435508601367,0.254523793235421,-0.614573999599442,1.10664352302583,69,NA,0,485.574398605219
"3",-2.43529486935586,1.96785417199135,-0.500950159966169,0.958083368231038,363,NA,0,538.946001328473
"4",-1.49100513197482,-0.0209184950217605,-0.588355683427745,1.13639397332983,77,NA,0,491.010030871086
"5",-1.4786844952032,-0.447484571486712,-0.603670604083541,1.07641978785121,73,NA,0,456.732029260917
"6",-1.58439525496215,-0.39912763889879,-0.528747587065792,1.04292631441657,75,NA,0,516.14976623446
"7",-2.17230785544962,0.300792190246284,-0.480395195454638,0.980085551874398,73,NA,0,524.301751019074
"8",-1.73530099447817,0.541300231590867,-0.483878147420429,0.959320278992042,63,NA,0,550.531938168313
"9",-1.73530099447817,0.541300231590867,-0.522555222905666,1.06337034440439,55,NA,0,488.914237563614
"10",-0.886065820232034,-0.619328917004168,-0.504652514980775,0.944831088345179,57,NA,0,511.702203033366
"11",-1.8108073445037,0.24871404375881,-0.54627021776485,1.06382581128262,71,NA,0,490.484574834359
"12",-0.00691786222159863,0.996214723214507,-0.497720099638362,1.03852699423748,103,NA,0,516.124678366697
"13",-0.909145765006542,-0.565297725610435,-0.575382897628038,1.08751745404229,65,NA,0,489.314515565061
"14",-0.0560531001538038,-0.889174760319293,-0.54194682772789,1.03995714906822,65,NA,0,494.924803054356
"15",-0.900158720090985,-0.756569748744369,-0.481468790543657,0.950872100924349,79,NA,0,550.670922942857
"16",-0.544165033847094,0.694620624184608,-0.474720970402085,0.979620258623616,55,NA,0,516.800197986517
"17",-0.878054760396481,0.461466410197318,-0.507530539885725,1.0225315506786,71,NA,0,493.088288266704
"18",-0.721494434401393,-0.199507753364742,-0.565938561969476,1.11750724479416,65,NA,0,458.697952866322
"19",1.07701836619526,2.38150952290744,-0.429621394319629,0.904088609433376,199,NA,0,534.233999048454
"20",-1.06535957753658,1.27510141674429,-0.467844604763257,0.938143971474798,125,NA,0,516.806543998927
