"","alpha.ini","beta.ini","a.ini","alpha.est","beta.est","a.est","iteration","nothing","convergence.code","min.value","tau.est","tau.reparam"
"74",1.10257514100522,2.55783399473876,0.491189275252763,0.50815113016751,-1.0271178407214,0.0994282918917305,154,NA,0,1880.27274109533,0.254010131955254,0.0654124697298679
"75",0.57625672314316,1.37211365904659,0.307411015079358,0.491178733111253,-1.00700836465522,0.099126058652992,98,NA,0,1913.65431867662,0.211495302576811,0.0217789883130575
"76",0.331474688835442,1.16050964407623,0.234969271073932,0.525649383414613,-1.07237849982912,0.099510643319314,140,NA,0,1835.3415387996,0.109412785737186,-0.0800205563430552
"77",0.407052683643997,1.69533135090023,-0.152152006439475,0.518172277147383,-1.06196253498114,0.0983109031107479,110,NA,0,1857.916579221,0.127943678314222,-0.0603488388799976
"78",-1.20822968427092,2.54168511461467,-0.193344791136758,0.522491405131667,-1.04030268327851,0.107335151194031,128,NA,0,1954.05895508177,0.0263758216750834,-0.178503088893836
"79",1.01484072674066,1.40551454201341,-0.313372341934204,0.488287481835043,-1.01876210250225,0.0999720343113503,118,NA,0,1913.39202930804,0.476391551561339,0.283272132698654
"80",1.04555254615843,2.79470281861722,0.485179898552616,0.491976857338932,-0.991256647691041,0.10235794889753,120,NA,0,1946.2239610696,0.247581389594119,0.0536292237618097
"81",1.25951281283051,1.58317534253001,-0.729559488121678,0.50062258333128,-0.957391388781176,0.100534847579928,116,NA,0,1935.80123314681,0.42621517082677,0.236142996506801
"82",1.4127598432824,1.19933291431516,-0.833854103361386,0.489881854777012,-0.954392310307518,0.100182361660461,98,NA,0,1953.70948424868,1.1551411293175,0.964896699758899
"83",0.256514240056276,1.68472809065133,0.246202936551539,0.492431646957784,-0.952346335912876,0.0991941210880484,100,NA,0,1941.77994388933,0.0993687609570259,-0.0899978379102766
"84",1.41956190951169,1.46673211827874,0.385076475088928,0.499542807129036,-0.967467234411197,0.104176596826432,138,NA,0,1983.26071545397,0.625267476149125,0.427440862284525
"85",0.946445916779339,2.98715906497091,-0.230278170448716,0.504868340897562,-1.04349025881285,0.100786211401574,166,NA,0,1866.91078935244,0.232394018056772,0.0409889707284231
"86",-0.302293350920081,1.28515853825957,-0.700419796771945,0.485271027849117,-0.961575866991203,0.106450799257308,158,NA,0,1998.66913289313,-0.0382196861919856,-0.23954815915685
"87",-0.504886045120656,1.5062771756202,0.219825278523048,0.50455998861735,-1.05470826271219,0.0972241869958915,160,NA,0,1836.44888051276,-0.00705677390203123,-0.191662995534361
"88",-0.124130889773369,0.879394598305225,-0.614856654073179,0.514151111366042,-1.06333323907647,0.0972020521444429,438,NA,0,1848.52576288304,1.12242195232286,0.936652552639063
"89",-1.14083557389677,2.02379767317325,-0.878335917810107,0.501281655772133,-1.02974452993223,0.0963015023188369,143,NA,0,1844.60657087776,0.00655650980942561,-0.176818934362411
"90",1.18995015695691,2.80954609438777,0.701362784349185,0.492886241081097,-0.980820069253276,0.0997334106861424,126,NA,0,1934.81648164752,0.2639987824202,0.0745571842869324
"91",0.66783953551203,2.17312495037913,-0.603829877556153,0.51659625364769,-1.05846453133323,0.0991610199557152,194,NA,0,1851.11571842753,0.187814085707386,0.000298287484667398
"92",-0.0890211341902614,1.36602099891752,-0.657100992325496,0.490814903537568,-0.94840699015144,0.101803996241184,98,NA,0,1968.27311611619,-0.01314190632137,-0.206226489995458
"93",-0.0714256139472127,2.90862849168479,0.277154188227559,0.518590036021027,-1.05594619051815,0.100222938624787,142,NA,0,1861.87602994466,0.109923713159977,-0.0804767164660996
"94",-1.76854654680938,2.80929002258927,-0.203754250198746,0.50745110340407,-1.02301790880078,0.0976417757905854,160,NA,0,1875.08431327816,0.0132410966832081,-0.172672235784084
"95",-1.02070512343198,2.67577878572047,-0.391981830853119,0.488258207583445,-0.998128871543961,0.103016324434338,132,NA,0,1929.14879690391,0.0404903696268459,-0.153610487034048
"96",0.798126835376024,2.24086131155491,-0.354249434075441,0.503848941424585,-1.04465234369806,0.0970662320193413,120,NA,0,1860.78835983258,0.211840126185227,0.0253708848880976
"97",0.85135346557945,2.91428739391267,0.980932957089566,0.509380917213975,-1.05032402533344,0.100037919958935,225,NA,0,1884.57526992973,0.219637292884863,0.0293522415370533
"98",0.557415384799242,2.61020691040903,0.0883210112585752,0.494027348509658,-0.985701615142618,0.104633446121201,134,NA,0,1983.29599373389,0.178212293281894,-0.0202900696399639
"99",0.276548740454018,2.99068877194077,-0.243536023800268,0.497991192018233,-1.01244879500716,0.101912067202812,104,NA,0,1901.97384875037,0.149438939945863,-0.0425371232341819
"100",-0.500951066613197,0.777119281701744,-1.09867433661981,0.515667006151591,-0.977764347309287,0.106461191652873,326,NA,0,1995.29580840268,0.814031761757114,0.61256631433749
"101",0.375301063992083,2.81067474652082,-0.483370073492365,0.491360190943184,-0.952109824453104,0.0937578426905019,156,NA,0,1885.36288585876,0.150770400318851,-0.0274802337091833
"102",0.179812728427351,2.89725042041391,-0.256461261846037,0.520093432157206,-1.04532596356428,0.100837060903598,130,NA,0,1905.51171412157,0.130017198758445,-0.0619422589379885
"103",0.342810804955661,2.54268463049084,-0.753048872632737,0.502954433068461,-1.01466995716185,0.0958399331564036,134,NA,0,1856.91002906336,0.144533932913855,-0.0388144987896846
"104",-0.824968709610403,-0.75036858394742,0.0364266994192002,0.48236888856169,-0.957241900413045,0.10278829720624,342,NA,0,1984.51468156969,0.56288762012604,0.367753124436673
"105",0.443625944666564,2.27249270677567,0.299317323090541,0.487641729004465,-0.960540316854762,0.105029378162798,130,NA,0,2000.41536920048,0.163720050900671,-0.0354200887569255
"106",0.869103639386594,2.97735077887774,-0.30477307018297,0.493419591864212,-1.00147119856201,0.0968711622627271,130,NA,0,1897.40056919876,0.218738508654646,0.0333066321842663
"107",0.846251082606614,1.99221658054739,0.694568692786381,0.503274033376658,-0.992610022972258,0.10370803930826,112,NA,0,1971.11653098408,0.22905553507032,0.0320426679479905
"108",1.44235148467124,1.73195501789451,0.687283255057449,0.488380404461629,-0.970772900336326,0.0966436798108286,116,NA,0,1907.83907902724,0.432542514630481,0.248560729925553
"109",-0.640009510330856,2.93863946292549,0.0672231979477151,0.489388244992053,-0.970386443214391,0.103565031238738,138,NA,0,1961.64263607508,0.0696048481600016,-0.12705786574101
"110",-0.640009510330856,2.93863946292549,0.0672231979477151,0.511950079304049,-1.06198196989807,0.0989334313038781,216,NA,0,1868.70127294102,-0.00129501582901103,-0.189976046816192
"111",-0.640009510330856,2.93863946292549,0.0672231979477151,0.508693425527664,-1.04459303830047,0.0963262398291387,148,NA,0,1849.48421715156,-0.0713494146432813,-0.256309967342099
"112",-2.35171285551041,2.36612485721707,0.807934930693829,0.487807262045063,-0.956367786452327,0.100033924748443,262,NA,0,1956.6611541471,-0.00145308826351773,-0.191735648110871
"113",1.23717117030174,2.04633399657905,-0.64484258580548,0.49650471488257,-0.989769692450627,0.0972894646342243,164,NA,0,1900.65092627452,0.307465728727702,0.12177249533176
"114",0.538814838975668,2.54996913857758,0.260837214994321,0.504428599937482,-0.988227570193585,0.102768071973408,118,NA,0,1954.47188988602,0.172652751088149,-0.021946656118534
"115",0.273855901323259,0.782356118783355,1.43689777607154,0.490314136407151,-0.975569924134473,0.103564727420936,313,NA,0,1974.573379849,1.03804956363698,0.841909450015959
"116",-1.18560179974884,2.93619292695075,-0.683975256636176,0.490449373073751,-0.980155152858222,0.106554857967201,220,NA,0,1981.70684376769,0.0393385623809279,-0.162315555307997
"117",-0.273329348303378,2.36053694225848,-0.557391034234398,0.506147807843543,-1.00563883050681,0.0986066474896295,116,NA,0,1902.22041778305,0.071651596391051,-0.114733656207065
"118",-0.635436263866723,1.57501387316734,1.17337631033263,0.499230070094104,-1.02278457875126,0.103152361941335,122,NA,0,1923.28391603903,-0.00380541041251099,-0.199297108527947
"119",-1.13734269328415,-0.751881232485175,-1.05795249287783,0.495947599005316,-0.997005850487692,0.100723483487316,178,NA,0,1926.39346305092,0.285283195423759,0.0937865674223712
"120",1.38256061077118,2.78779664263129,-0.0910714184847371,0.525172244224124,-1.01878162773089,0.0972149559753169,140,NA,0,1857.62063374918,0.282229377610133,0.0986751556615905
"121",0.00569757726043463,1.77197009697556,-0.203186653959673,0.502253477949455,-1.00884575830236,0.104851138514993,110,NA,0,1946.70129249088,0.070669002539015,-0.12718526814728
"122",-1.94815523829311,-0.614163775928319,1.12146499062905,0.514950930989831,-0.989873653439306,0.103428574406378,444,NA,0,1944.74412950822,0.323204296016812,0.127018286137802
"123",0.339489120058715,2.19141981843859,0.371052091240179,0.47851927826686,-1.00686467760607,0.0962198497354977,98,NA,0,1859.40279663898,0.147255140387941,-0.0352844071299165
