"","alpha.ini","beta.ini","a.ini","alpha.est","beta.est","a.est","iteration","nothing","convergence.code","min.value"
"1",0.20793023519218,0.681065423414111,1.40399780767516,-0.526944240432397,1.04200767824781,0.180406758507196,220,NA,0,-47.303818186779
"2",-1.0788028659299,0.4782500481233,0.509036859997934,-0.46823014985991,0.721796195639653,6.48045022763574e-09,134,NA,0,-46.082621465965
"3",1.24585006479174,0.115501458756626,1.16069219601759,-0.550792100661519,1.00113701574208,0.161409955682319,258,NA,0,-44.2013483715834
"4",0.400480533950031,-0.449615769088268,1.25784950289561,-0.547317839566724,1.11151318706803,0.15707166981991,248,NA,0,-56.8500534564178
"5",-0.0610911455005407,-0.978410573676229,-0.488687181581131,-0.440481084933345,0.734376681507237,0.0982832766600478,236,NA,0,-34.5498572987815
"6",-0.401728426106274,-0.662133854813874,-0.871322016779554,-0.46794394974126,0.811460142150781,0.145874720496747,152,NA,0,-33.9760237475061
"7",1.29987747687846,-0.0333088934421539,0.94736323649146,-0.532782341447644,1.11260002786792,0.210788168653807,212,NA,0,-46.0073971666682
"8",-0.391347534023225,-0.625959509052336,0.645624607677535,-0.436946331565997,1.15656109775437,0.363660680332831,102,NA,0,-27.9715891138446
"9",-0.617168197408319,0.606836968101561,1.18157598747118,-0.525891310320923,0.994049887113629,0.14031116540714,124,NA,0,-51.1006234561128
"10",0.0419667717069387,-0.154191322624683,1.06232010195628,-0.515757529507868,1.01211870709376,0.212806163462413,224,NA,0,-40.3349371655489
"11",-0.426834864541888,0.528486642055213,1.09963446766589,-0.393074747049468,1.57575228098531,0.393786890278939,136,NA,0,-39.3748246664281
"12",1.17121170647442,-0.335787938907743,-0.845133939718175,-0.486708338755842,0.772529985828911,0.0754205290735913,294,NA,0,-39.9416156908134
"13",-0.35059155523777,-0.692422969266772,-2.17297756846477,-0.515744807012084,1.27474366155127,0.24960905761488,289,NA,0,-48.9639876951512
"14",0.435732770711184,0.0696256347000599,1.23132851488495,-0.541425919979363,0.963065419406608,0.169693088331421,230,NA,0,-43.4035072546923
"15",0.235069147311151,-0.284710118547082,-0.767198248534445,-0.484089153145136,0.861023613830276,0.107505096289299,292,NA,0,-43.334901444304
"16",0.756852119229734,0.245232474058867,1.55114175774652,-0.556307109147102,1.03801596299872,0.118113457000638,264,NA,0,-55.3357289932785
"17",0.0187337836250663,-0.556800957769156,-1.06075185742423,-0.597082007741998,1.18873146268591,0.174328399073403,124,NA,0,-55.762780641498
