"","mu0.ini","mu1.ini","sigma.ini","mu0.est","mu1.est","sigma.est","iteration","nothing","convergence.code","min.value"
"1",1.93770050816238,1.41189906187356,1.54963833353118,1.751788115095,1.94864669515845,1.01531815626782,110,NA,0,2871.61676458442
"2",1.54905103705823,1.54056805092841,0.838052684506185,1.72462725777916,2.0323507758493,1.00901166667883,136,NA,0,2867.46718008519
"3",0.94147651642561,2.62612112611532,2.08057199575481,1.72826263143676,1.9825333038913,0.991045230891458,116,NA,0,2828.05921563863
"4",1.01869875285774,2.18469556514174,0.898938854065169,1.58951818846382,2.04718214772459,0.971590644057616,82,NA,0,2812.73156397751
"5",2.45201699063182,0.730522970668972,1.20193471126402,1.89908732135835,1.95798538102265,0.98615903983097,90,NA,0,2807.82557873285
"6",2.91782922297716,0.35944652557373,3.8544488915258,1.67643247477998,1.99116332283354,0.986415865617724,114,NA,0,2824.0152063933
"7",3.56868513859808,2.26430630777031,3.03299796580892,1.71733341431943,2.0290023128659,0.987847017200967,98,NA,0,2826.70405738525
"8",2.47295457497239,3.6922035459429,0.77551619317688,1.6526705078889,1.99131355389232,0.979377874692524,100,NA,0,2811.35256937293
"9",0.847649391740561,3.22697839792818,1.14043445251499,1.67834591760199,2.02496577343419,0.996028336994844,102,NA,0,2845.93135695869
"10",1.50324120465666,2.67646641097963,1.80024131562739,1.7898570915468,1.97401134753195,0.999537978410641,108,NA,0,2839.51122020715
"11",0.691578828729689,1.85433775093406,0.883191788253784,1.65937402290188,2.05278458191573,0.984012672865085,102,NA,0,2828.64002165272
"12",2.06772359646857,2.50028442405164,1.0392637648347,1.61159696133701,2.0383759876142,1.00877843284173,146,NA,0,2880.37269672342
"13",0.797833553515375,0.374643063172698,5.23789324604182,1.73160342147729,2.04984334464122,1.01162812515557,88,NA,0,2873.66098971696
"14",0.214890789240599,1.3600408770144,1.68520392104624,1.73664159569927,2.02716283807104,1.00358116649655,96,NA,0,2855.34538872853
"15",0.573243649676442,1.78652369044721,1.27811677289606,1.63347822035908,1.98087695354164,0.992756555685152,142,NA,0,2840.88027751644
"16",0.435788366943598,2.86694411933422,1.08483539608345,1.67213009372419,1.99228938314569,0.997257618238836,148,NA,0,2846.36140797886
"17",0.6450917404145,1.28529130108654,0.694800082483543,1.66683884194345,2.01605468397745,0.998666713524531,110,NA,0,2851.55185778819
"18",0.21841554902494,2.84386881999671,1.13397742137881,1.72758054458085,1.96764583113252,1.01274389778108,192,NA,0,2869.22323049414
"19",0.171449076384306,3.31893829535693,3.21132298038239,1.65326867872811,2.04091882023151,0.975669732673626,110,NA,0,2811.01903257035
"20",0.759741219691932,1.58606093842536,1.44825726567979,1.62399538370303,2.02422564170557,0.990471388558363,102,NA,0,2841.72319221603
"21",2.78464023116976,3.90153234545141,0.852130719992492,1.78957401544326,2.00611988105008,1.02403197306198,98,NA,0,2889.44710549619
"22",2.21783005073667,2.00626200158149,2.37932879549872,1.64183101687774,2.0660841054008,1.01315984031376,134,NA,0,2888.67067354295
"23",3.92672727350146,1.84610814973712,1.49872673590183,1.66091154085105,2.00488032288333,1.00347023120063,108,NA,0,2861.01771013181
"24",2.74564731027931,3.85393259115517,1.04811665804575,1.66176236904891,2.00070201149338,0.997952956311585,106,NA,0,2849.69094504665
"25",0.216118861921132,1.5522443279624,1.88318326673392,1.64159989917086,2.06180892727786,0.988479238495178,110,NA,0,2840.41030275309
"26",2.34299588762224,3.49164417944849,0.62996110998215,1.72524286487944,1.96925340767593,1.00799099590209,148,NA,0,2860.28517872626
"27",2.52238379511982,1.44337643496692,0.755349241134272,1.73412855131814,1.98492995158958,1.00427915900672,120,NA,0,2853.71472662409
"28",2.22822148539126,1.31757182255387,1.11062502396767,1.47856919619433,2.08516991023762,0.986758453611471,82,NA,0,2866.1811234457
"29",0.617376637645066,1.14213156141341,1.00791772975063,1.75693571298823,2.00328950516893,0.997214440740905,110,NA,0,2839.2708608308
"30",1.8935952084139,1.25440845359117,1.21282506711323,1.70236337233125,1.92664631735373,0.99700779259184,104,NA,0,2836.9489617884
"31",2.60578681062907,2.14767381269485,1.78164040062297,1.68899808119689,1.96388913427243,1.01079124778483,116,NA,0,2868.52920451861
"32",3.84209747146815,2.06772403605282,1.77261066076179,1.74982971691007,1.96105253966869,1.02684486694473,102,NA,0,2895.05584072405
"33",0.804129867814481,1.66079769283533,7.34946435636014,1.70893359021076,2.00976297757446,0.966904991371453,160,NA,0,2783.16028573758
"34",0.278501613996923,1.73353278916329,1.11980639046163,1.5879476792491,2.03716068444149,0.986452518894522,124,NA,0,2840.21137392156
"35",0.0313012814149261,0.799583424814045,1.87960700815195,1.70686050114575,2.00170536163199,1.01155109468485,168,NA,0,2871.38344021935
"36",3.13978731445968,2.66088131349534,1.3675743747352,1.82789872871769,1.96041843390255,1.02756513587857,108,NA,0,2892.02996681316
"37",1.41487615928054,0.765803036279976,5.53061504348498,1.66111376247123,2.03590411619577,0.988076674983989,132,NA,0,2834.53829294006
"38",1.69181885104626,0.441092351451516,0.886257701028206,1.68231757827275,2.02280803579122,0.984184720275318,118,NA,0,2822.67438612175
"39",3.5086184060201,1.50147506967187,2.39592924994147,1.75881947915332,2.02218467043408,1.02218054362347,94,NA,0,2889.3213956672
"40",0.757326355203986,0.576103772968054,1.13660115421053,1.68907469239822,2.00568332809958,0.993681732455279,88,NA,0,2838.34617437878
"41",3.17771244607866,1.7890593232587,1.40233973047715,1.68801151708927,1.97788550237858,0.975744692867959,116,NA,0,2800.1177649149
"42",3.18115647044033,1.52046585641801,0.932053601262617,1.67623175814603,1.94137401936732,1.01018021094764,106,NA,0,2866.72291103219
"43",0.92463066522032,2.84642268624157,0.683125402992517,1.76072270353249,2.02502917412506,1.00212242223158,116,NA,0,2850.07954448902
"44",2.32973199151456,1.17383313085884,1.68048802978245,1.75646522757964,1.97899899072712,0.996141000868918,96,NA,0,2834.97597976916
"45",2.71862472873181,1.49333231430501,0.59983736412624,1.66812376343631,2.0254822914499,1.01349949404802,94,NA,0,2881.87411064917
"46",1.29887486901134,1.84663281869143,2.25799094035766,1.51089175817534,2.06736455584066,0.95329872676344,112,NA,0,2795.35150714092
"47",3.78009789902717,2.35112208127975,0.710610243322275,1.7602791987916,2.04233614119272,0.982295717813644,120,NA,0,2812.39036791125
"48",3.51668081339449,2.49510058946908,1.08732639789437,1.6980256824752,2.00485444980978,0.992959128710361,96,NA,0,2835.57967141004
"49",2.1412658104673,3.8292402708903,1.10708579975192,1.64556212540888,1.96737994270799,1.00056059039013,158,NA,0,2852.62343993109
"50",2.8845283575356,0.674700443632901,2.51227057685696,1.74922164067271,1.9973414326824,0.970504266060385,108,NA,0,2785.65977910028
"51",2.44965390209109,0.78167093731463,2.08727887757591,1.78766638703765,1.93046843515484,1.01398424010492,80,NA,0,2865.96306449419
"52",2.11731655336916,1.76128955092281,1.20807389052155,1.58625260106063,2.03820526985718,1.01555158577939,126,NA,0,2897.87004172236
"53",0.228320746682584,2.14211524650455,0.885592771311856,1.6568747686751,2.02630986644996,0.954766477379817,78,NA,0,2766.60737301637
"54",2.35662898700684,2.68570377118886,5.36539744758305,1.81968304041403,1.94746107345067,0.999811938026667,116,NA,0,2837.41620540963
"55",3.15269756130874,3.86224993504584,0.891345530549413,1.6310210129566,2.01197465678782,1.03324822403866,96,NA,0,2923.25571945684
"56",0.134170322678983,3.60274576488882,2.24183343384043,1.71507102752984,1.99000401591525,0.99862458035428,118,NA,0,2844.61046754583
"57",0.904183825477958,0.118288606405258,1.33510182189417,1.77230698005558,2.01828830749793,0.990491384799281,122,NA,0,2826.20872807424
"58",0.574472259730101,3.52133483998477,1.30596932952996,1.79631528203142,1.97303123178107,1.01394055568665,94,NA,0,2867.36091211906
"59",1.37365717906505,0.568883161991835,0.664340408259642,1.80730732948538,1.96084630765108,1.01706302166836,104,NA,0,2872.60572637011
"60",2.79494721163064,3.34022528585047,1.76192034992581,1.65599484797681,1.98207500284432,0.993416955464628,140,NA,0,2838.92323589439
"61",0.618275227025151,0.720672645606101,1.27713526874313,1.66602039829509,2.03772863193681,0.992286313523313,96,NA,0,2842.10544101032
"62",0.840231155045331,2.76368274353445,0.620184338403908,1.62843041358638,2.03219156255255,0.987899807023815,142,NA,0,2837.33080371436
"63",0.334291921928525,3.32695515826344,0.592237056190638,1.71851379272786,1.9640926389644,0.992421790285105,162,NA,0,2829.79756380104
"64",1.0948250843212,1.00707424152642,1.93929934760809,1.819789386051,2.00246764922403,1.02055995171317,204,NA,0,2880.85142113238
"65",0.866197065450251,2.74005115684122,0.988938128642143,1.60715770008556,2.04258072310851,0.976091961803714,126,NA,0,2819.11420468837
"66",3.48654506634921,2.08822831045836,0.614982231266522,1.78429297419377,1.98423933413094,1.00187019712408,80,NA,0,2845.05045828926
"67",0.205761851742864,1.59353234898299,0.841910758275785,1.78127956483834,1.92388153519706,0.982923262644225,98,NA,0,2803.90750867127
"68",2.34900788683444,2.73483694158494,1.57297271589129,1.67250261119821,2.0139368009234,1.00428217229933,106,NA,0,2862.01409056643
"69",3.39998474624008,3.35864707455039,3.37468411816653,1.66825867320755,2.00316315503889,0.993312295015225,132,NA,0,2839.02858384275
"70",0.820634646341205,3.03042620513588,0.612110253688532,1.6013248893575,2.07665255646335,1.01900695159579,132,NA,0,2907.22191801907
"71",1.42199872713536,1.64507983997464,1.32552135505698,1.79562858976008,1.9432412798209,1.01052003244005,114,NA,0,2859.37079383491
"72",1.30879330262542,1.79666616767645,0.835522821860872,1.74139569278884,1.9771961403776,1.02002407922503,96,NA,0,2883.5892241836
"73",2.68430017214268,3.08617471624166,0.766938370073497,1.64366664686071,2.04375736849126,1.00174741205631,110,NA,0,2864.20552849339
"74",3.34455038607121,3.89627557806671,1.55716475289008,1.74123522460898,2.01230085338174,1.00636635074728,146,NA,0,2859.5127852646
"75",2.79092093929648,2.07674872502685,1.23477926279541,1.47619746274031,2.08291119324755,0.974093998019838,92,NA,0,2845.56446812138
"76",3.77310674916953,2.13711605407298,0.484694057191829,1.84533989098757,1.97274036578013,0.997187457318175,100,NA,0,2832.01048091872
"77",0.370163852348924,0.947572804056108,1.22654829619462,1.7509568005459,1.99306829478099,1.02872409510484,108,NA,0,2900.93915117516
"78",3.18885918706656,0.359167912974954,1.57230948028801,1.67194494752767,1.97894078565407,0.969837065906398,100,NA,0,2790.53673074745
"79",0.894859623163939,3.52956749126315,0.649375750953146,1.6961954862681,1.96526281878126,1.00327361570115,108,NA,0,2853.35212606298
"80",1.41069375071675,0.158688938245177,1.80223555741654,1.60896360699309,2.01837753724208,0.986607180124006,132,NA,0,2835.34135495214
"81",1.54276815801859,3.48046232573688,0.714286966980123,1.66843363798607,2.02729594745736,0.961177134544743,146,NA,0,2778.34319063393
"82",2.29260727297515,2.30896029993892,1.2919134909228,1.74113218177273,2.05498612671551,0.995853445842991,112,NA,0,2842.39251754893
"83",1.18633753433824,0.446011482737958,0.699477009770869,1.60566803157215,2.08512055639789,1.00145797310046,126,NA,0,2873.2741997783
"84",2.79901942238212,3.64926012419164,1.16264608795875,1.73341808153283,2.01437433829005,1.01537372940898,138,NA,0,2878.03359321703
"85",3.05781267955899,2.21250033657998,0.874986318025584,1.68092581155734,2.03768637619307,0.980157503909,116,NA,0,2816.16678948718
"86",1.90046794619411,1.67074315901846,1.94450450909748,1.87304424924111,1.93677593713867,0.975343313756277,98,NA,0,2785.88109299004
"87",0.531856944784522,1.50035319011658,1.00956027301696,1.70601886147236,1.972206011065,0.980251229632048,236,NA,0,2807.0475545774
"88",0.226754891686141,2.60956715419888,0.71050676410923,1.76952625535443,1.9538622575787,0.999702591528657,96,NA,0,2839.8830907337
"89",2.28865651693195,3.03584846109152,3.54357737864543,1.80261641754799,1.96823158240968,1.01283490731456,120,NA,0,2864.77314695709
"90",3.62550657987595,0.731228240765631,1.2230275795193,1.66036857544885,1.99229711238347,0.993348666585149,96,NA,0,2839.48173780326
"91",0.253274224698544,1.53417342994362,0.810032839243414,1.72350165480392,2.01918058622462,1.036948035584,96,NA,0,2920.30685852104
"92",3.88841448910534,2.62132142484188,1.46056189583848,1.57032569843948,2.05080779905494,1.00177192590898,116,NA,0,2875.08988283459
"93",2.64850349258631,1.3844777001068,0.454731643862542,1.65831702538851,2.01653600363425,1.01439366523428,116,NA,0,2883.55972163759
"94",0.837067314423621,1.55274011474103,1.80214332939131,1.71564482708641,1.98853065351939,1.01362280911841,120,NA,0,2873.31936243693
"95",2.420948038809,1.49017209652811,1.22647191820184,1.78636675816882,1.98574348639542,1.00460518048698,98,NA,0,2850.44743952488
"96",0.495405259542167,3.41499921306968,1.75549195476737,1.77180719306545,1.98504156731142,0.999899727837593,88,NA,0,2842.26381142012
"97",0.176412970758975,0.881674954667687,0.778636589235744,1.68714167207576,2.01170254897604,0.995943113428743,152,NA,0,2843.57372821267
"98",0.724848644807935,1.47317509166896,0.980714958237878,1.53665188235425,2.00873889577367,0.983401315294477,84,NA,0,2837.36425178181
"99",0.623850907199085,2.62234082166106,1.34348905988293,1.67680655471331,2.10193785125144,0.994827004930811,170,NA,0,2853.68336347815
"100",0.749372504651546,1.03050160966814,1.25808183985874,1.63246343084605,1.99070331768193,0.988931350855836,90,NA,0,2833.18065273328
"101",2.51685439050198,1.80876309610903,3.34171244882556,1.77302635976012,1.97776432436064,0.992545425230636,180,NA,0,2826.97621642724
"102",0.535779134370387,3.3267181487754,0.951903553261984,1.67881525177883,2.03213173300412,0.990682815809064,232,NA,0,2837.43906096206
"103",1.25978580489755,2.36295502446592,0.983324514399652,1.82044335704205,1.92757910404703,0.983660575097478,98,NA,0,2804.07468521195
"104",1.62952979560941,2.00963815208524,0.650253713191895,1.69321280508155,2.02099167888064,0.995075874680141,134,NA,0,2842.21186130138
"105",0.932028799317777,2.89062936510891,0.765522031454886,1.7716560693343,2.02545548010837,1.00316373316414,106,NA,0,2851.44312148334
"106",2.77364142425358,2.63912297319621,1.15571798152321,1.70741263292924,2.01003812934,1.00972331787027,168,NA,0,2868.70033965329
"107",1.87035298068076,3.52907406818122,0.578016386515807,1.63599014638219,2.05999306633386,1.0095357072502,124,NA,0,2882.23028858151
"108",2.75804372224957,2.95394183974713,0.785980502864662,1.47746509746367,2.071772315584,0.980193091338912,96,NA,0,2853.61549825455
"109",3.43304034881294,2.18487586453557,0.734945129199098,1.67728826447519,2.01372980418388,0.999449213660506,124,NA,0,2853.00918850727
"110",3.76011689286679,1.33210277371109,11.2938041223717,1.74925352569678,2.00025365253543,0.9898834984897,100,NA,0,2825.00886574001
"111",1.51791898813099,0.566426006145775,1.14691176262024,1.82194618191171,1.98727477260948,1.01190875594711,132,NA,0,2863.01681644128
"112",3.00446452386677,1.23061398789287,1.16922182269624,1.803278048797,1.96841943340851,1.0033212859987,116,NA,0,2846.00197891467
"113",1.40167617984116,0.839575557969511,1.42806939225448,1.72774066760207,2.05536311918526,0.994820350651307,188,NA,0,2842.10871704323
"114",1.36332868598402,3.08446804154664,1.78353945812291,1.81094413195202,1.97423106502596,1.03443016190546,150,NA,0,2906.78783636372
"115",2.47621874790639,1.60755945369601,1.19041085141486,1.7536517694541,1.93929462949557,0.956145149563283,106,NA,0,2751.46044985203
"116",1.1336529487744,3.45653937477618,1.00366170332496,1.695040416283,1.99481556939519,0.994313063997109,126,NA,0,2838.24829558551
"117",0.506051142700016,1.67772790230811,2.1331463389091,1.66324367559868,1.94985127505933,0.991772899688139,98,NA,0,2831.79843427171
"118",0.878072779625654,3.41924707777798,1.53004948569266,1.73643163160219,2.00833887329451,1.02167843605486,102,NA,0,2889.13921017764
"119",1.77681117597967,3.14430895727128,4.4813885491066,1.8575982081329,1.94493609899573,1.01665928168174,92,NA,0,2869.23692391781
"120",2.83467184565961,2.56500221788883,1.06676675469435,1.52966341368519,2.08765735770346,1.00142588663896,130,NA,0,2886.89825898932
"121",1.13769104331732,0.80476619116962,1.41629617998345,1.56891533312119,2.07143747617922,1.00538651033151,102,NA,0,2885.44212965784
"122",0.583747060969472,1.19917395617813,2.38046247354187,1.71141923242301,1.97633341346475,0.98486079449039,102,NA,0,2816.07340127452
"123",1.16107660159469,0.215324802324176,3.03507928433155,1.62041715267032,2.06083565179965,0.985072122893196,150,NA,0,2836.86586587372
"124",1.54193814005703,0.644202889874578,3.92283206654556,1.93452129751646,1.89621712102539,0.996718573189246,128,NA,0,2828.63786626792
"125",2.74881571438164,2.99721552897245,0.741203245841675,1.71264704120816,2.06230358051096,0.99437400790646,138,NA,0,2843.59876906475
"126",0.0828789919614792,2.99514667224139,2.06406169667017,1.84970106262257,1.98823868406502,0.984662357964418,112,NA,0,2807.33918635318
"127",3.32118253782392,1.24838850833476,1.02983463419893,1.75002484293502,1.97949719971891,1.02925016651076,84,NA,0,2900.71850048622
"128",1.29420853871852,0.721786649897695,1.66327968118377,1.71639495304328,1.97845526237664,1.02048344180246,116,NA,0,2886.1913751567
"129",0.0301477368921041,3.32641068380326,0.660003386944308,1.77863537486629,2.01462679712034,0.988494222519377,120,NA,0,2821.23965465794
"130",0.646646378561854,1.6331620439887,2.18537331817871,1.78360992590162,2.0070425093604,1.01028255061803,84,NA,0,2863.26094570675
"131",1.66599444393069,3.09348737262189,1.34789323414741,1.63454735777793,1.98970511929062,0.999381559625256,148,NA,0,2854.09368918629
"132",0.825693577528,1.65328456182033,0.995847673290912,1.73068412931222,2.00569673806821,0.98049663996868,102,NA,0,2808.71632156975
"133",2.56390427891165,1.942607620731,1.11900354880825,1.82347150026251,2.00583123831435,0.993074506375501,114,NA,0,2826.76211074327
"134",1.28176498692483,3.44309836532921,1.09915824459673,1.77164038077155,1.98193408135179,1.02328424992084,120,NA,0,2887.88701832631
"135",3.37972222547978,0.992412367835641,1.51136477271615,1.60221901235872,2.01346602601049,0.998598284691972,122,NA,0,2858.46520636552
"136",1.71068635769188,3.93720812350512,1.45663068651544,1.70588395445954,1.95569461545524,0.984961791964626,132,NA,0,2814.76357645192
"137",3.57772500347346,0.429104841314256,2.11093385761657,1.67568183790583,2.06556539736178,1.0185839894816,128,NA,0,2895.12148632967
"138",1.44315701443702,0.147607747465372,1.05200473815028,1.72575526777379,1.96215031627444,1.01925664448919,100,NA,0,2881.73238876941
"139",3.72352248523384,2.41076582111418,0.637977278692079,1.82119856726069,1.96796443134622,1.00316835199468,106,NA,0,2844.88091042436
"140",2.77040209807456,0.717906035482883,1.60909511515598,1.68550131059581,1.99191312175287,0.989465154022816,80,NA,0,2828.97716513172
"141",0.238231716677547,2.98509908467531,2.33445202940593,1.72059703578355,2.01861599754695,1.00360153880007,128,NA,0,2856.15311349938
"142",1.3056392967701,2.34669773560017,0.64487876299298,1.61981192531965,2.0278234769582,1.02365549069969,94,NA,0,2907.08226977537
"143",2.78076914232224,3.13066434115171,1.67051626849212,1.80122390915649,1.92008115894845,0.973849878111678,120,NA,0,2784.38039371291
"144",1.81640096195042,1.62376655172557,0.986778700398993,1.71329752504571,1.99042507134707,0.996104628012315,106,NA,0,2840.06807667388
"145",0.863609684631228,0.829462541267276,1.11275907420049,1.67344026205723,1.99286681327529,0.974351276249459,136,NA,0,2800.31685947343
"146",2.78861904051155,1.82084649801254,1.91949879477162,1.59375679902546,2.06792763351127,1.01697535208206,110,NA,0,2903.25977072162
"147",3.85473689250648,0.147781734354794,0.531957955478358,1.580738671414,2.07539260766958,0.979052236033532,128,NA,0,2833.03091864388
"148",1.09630381222814,3.84306234214455,1.24279804467479,1.93160820407701,1.97228187003047,0.999092677345511,104,NA,0,2833.52699378534
"149",1.27787025924772,1.64515926782042,0.999977065439275,1.73540809186853,2.00220837472918,0.991602673065461,140,NA,0,2829.96020353247
"150",0.502454541623592,3.49558608233929,1.54375174981556,1.57313225984526,2.05078229402554,0.995345921663658,102,NA,0,2863.48226817658
"151",1.44889677688479,3.37900176085532,3.74092934671465,1.80995563727917,2.01205434159398,1.00959275743502,118,NA,0,2860.68826390981
"152",1.28711857646704,2.34933177754283,0.618719639462904,1.65742337519233,1.99487123808307,0.975635194072328,186,NA,0,2804.80531865426
"153",2.64136004541069,3.96763872914016,9.99024197684132,1.71715896185636,2.00497697945926,0.97580075619635,170,NA,0,2800.21439947656
"154",3.72570866253227,1.70272452943027,1.01141942211132,1.73772708211922,1.99903561934927,0.981031422049994,154,NA,0,2807.76793034858
"155",2.63521336950362,2.67142746690661,0.914012416523835,1.84879416155213,2.01265239255639,1.02374339500981,134,NA,0,2886.09637425976
"156",0.0419770963490009,1.30339708831161,1.22296988662194,1.81376121228839,1.97955076738494,1.0174184348997,86,NA,0,2873.92430056757
"157",2.39543714281172,1.2146580722183,0.862764155180215,1.71055862470873,1.98069429516275,1.0063351662791,140,NA,0,2859.36111841984
"158",2.49612015951425,0.525943143293262,2.0788143393082,1.73460298915212,2.01207592764494,1.02215324316146,124,NA,0,2890.18801223816
"159",1.72132064029574,1.37461944762617,0.859503958814295,1.59770555619835,2.01627299318589,1.00060612755065,92,NA,0,2864.69497118466
"160",0.660407747142017,2.78891059942544,0.776834486372777,1.70919052263806,1.97546006991781,0.973136329375026,146,NA,0,2792.86818616252
"161",0.383030837401748,2.85689149890095,0.581692073300362,1.66013946715273,1.95475356498239,0.997785008898288,116,NA,0,2845.02511149263
"162",2.63145430386066,1.72779249586165,0.667756555432363,1.67895925327919,2.02491942089094,0.995470667503468,90,NA,0,2844.80920840714
"163",1.25640553049743,2.73159643262625,1.99788965993781,1.87541382286245,1.94934363744446,0.997409238748016,120,NA,0,2830.80302468339
"164",0.813225878402591,1.9286697562784,0.727241189976559,1.76681443122279,2.01604058737949,1.01920219013997,106,NA,0,2882.62400022649
"165",2.57452173624188,2.22299754153937,1.32727089370184,1.63310057400329,2.04309639935413,1.00100570614916,106,NA,0,2863.26242176706
"166",0.58958775550127,2.04555818531662,0.877173992897497,1.64595050498735,2.03661629679036,0.993838508957836,90,NA,0,2846.62848119554
"167",1.00840074196458,1.91553254052997,1.47564076910788,1.75523102224114,1.99260131455615,1.01130371151399,142,NA,0,2866.71469695798
"168",2.49607094749808,1.02527766302228,1.98625074617092,1.58918392644251,2.03448385374233,0.985390796874301,128,NA,0,2837.86745818806
"169",1.01840199436992,1.10358435939997,2.21667020631002,1.76373579655522,1.95862317778633,1.00393870393273,154,NA,0,2848.98120913858
"170",1.86960860807449,3.21274758316576,0.641614763455029,1.65880885035654,1.99015184512257,1.00435206500399,162,NA,0,2860.94145241901
"171",1.18073699902743,2.20009342301637,0.781688405506406,1.68105822388614,1.97983795427993,0.994186589561999,104,NA,0,2837.53211390519
"172",0.426868259906769,3.00356089696288,0.827229778548846,1.67783238205951,2.00080778703271,0.990158403444419,134,NA,0,2832.41933782128
"173",3.81422828510404,3.35195900127292,7.45400980245649,1.79707101423829,1.96448829508578,1.00870716231642,114,NA,0,2856.61852340659
"174",3.24572601541877,2.7289942856878,0.840225590581699,1.70722484454221,1.98686889876491,1.01502454834483,120,NA,0,2877.11734463097
"175",1.42968175653368,0.823220214806497,1.21299464055986,1.62786993651116,1.95752300191842,1.00953226455494,142,NA,0,2871.32042169856
"176",0.951383872888982,3.90103781316429,1.79343149278132,1.67321290890131,2.07769668560053,0.97653687796584,132,NA,0,2813.75004611413
"177",2.07869539875537,3.26548744179308,0.892974798026308,1.50639989426635,2.03048038365423,0.974580579677249,116,NA,0,2829.82435705551
"178",0.930419579148293,3.67838902585208,0.857827454995271,1.72899178377437,1.91680012663566,0.987765217384852,134,NA,0,2816.16213977202
"179",1.48590288683772,2.97285859193653,1.40426787409797,1.6655767860282,1.98813623945289,0.987302302567173,198,NA,0,2826.39074815959
"180",1.50256477855146,3.25948417279869,4.43552555514445,1.71744285429554,2.05159432130525,0.991636551656548,108,NA,0,2835.86645721439
"181",0.845879412256181,1.21291757375002,2.07863539491111,1.6487363347465,1.99729449902981,1.02029339756695,108,NA,0,2893.73723162158
"182",2.10776679124683,3.12574983946979,1.42757705332542,1.72525727247151,1.99785969616183,1.00504813394738,128,NA,0,2856.91369693161
"183",0.59367713239044,3.55137250758708,0.884187192102166,1.81497828284692,1.95549650108048,0.98733945674516,100,NA,0,2812.84579157142
"184",2.07327207364142,1.74362903647125,2.00141715610253,1.71720711885981,2.00700262913459,0.980416613805053,110,NA,0,2809.58410023856
"185",2.49705945700407,0.390361026860774,0.664456033560912,1.71918415974633,1.95773162554254,0.96844072777435,84,NA,0,2781.36096341323
"186",0.364830678328872,0.57080576941371,1.60090116376768,1.5678006423066,2.00601657159077,0.965398667282856,118,NA,0,2797.27492092719
"187",1.13475975207984,1.60900202393532,1.16481824187708,1.67856798643963,1.99978734951532,1.01061641336111,110,NA,0,2872.36084377145
"188",3.38104991056025,0.539313434623182,2.76701862579187,1.72876872551537,1.97298862836525,0.992095447752283,100,NA,0,2829.08312999387
"189",0.863711210899055,2.7375600412488,1.21342970147006,1.73649412426142,1.99049975481408,1.01629939453995,128,NA,0,2877.52705551356
"190",2.67978686653078,0.579549708403647,1.12273192106404,1.77438926251118,1.97356910422739,0.99982488043765,110,NA,0,2840.99662369119
"191",3.93250368256122,1.51087060011923,1.45422449391035,1.68942845217776,2.02222291995736,1.00826791293521,110,NA,0,2869.07668569329
"192",3.87338379770517,2.51494515035301,1.89060815674897,1.63610154813587,1.99513648814861,1.02564094939778,122,NA,0,2905.5166238189
"193",3.94227596651763,1.34445079788566,0.702401268696476,1.73869123076879,1.99254639342556,0.999881996662003,150,NA,0,2845.44783284146
"194",1.25956912897527,1.08857545722276,0.672997705086861,1.62107672032244,2.02117889162297,0.985766568517834,124,NA,0,2832.46662653542
"195",2.10393105633557,1.39773635473102,9.85824408092203,1.61413598021118,2.07471562169387,1.00625564259073,120,NA,0,2880.38869940101
"196",0.0166016537696123,0.627302566543221,0.724856914367566,1.73434383674267,2.01034666303719,1.01826271259458,138,NA,0,2882.75028290249
"197",1.43114422168583,1.17229529004544,1.15811975914633,1.56879420729899,2.06366029363409,0.993166230671614,96,NA,0,2860.28645716371
"198",2.531893462874,0.494519667699933,0.960538914857223,1.69538385010281,2.01605875228586,0.976129351732921,186,NA,0,2804.04331715326
"199",1.79839289467782,3.22022587805986,1.91318126344118,1.61866840080882,2.02867842764902,1.00201021899011,120,NA,0,2866.14205703983
"200",3.78975383099169,3.085633427836,5.60592792567884,1.62454837571541,1.99725914748192,0.962497696737283,206,NA,0,2782.26467001994
