"","alpha.ini","beta.ini","alpha.est","beta.est","iteration","nothing","convergence.code","min.value"
"1",0.349338473752141,1.92612649966031,-0.502817071586464,0.270158494981819,365,NA,0,919.212720160236
"2",-0.0763235054910183,-1.77510595414788,-0.522288145883962,0.285355503179895,223,NA,0,918.816600298297
"3",-1.55032907333225,0.831509404815733,-0.640042726225933,0.344184958313731,73,NA,0,960.648937661852
"4",-0.337487207725644,-0.957234344445169,-0.673507174780711,0.361046199957408,75,NA,0,942.041906081724
"5",-0.880826830863953,0.826912843622267,-0.587897241195322,0.314347058628017,81,NA,0,930.56810650642
"6",1.10970981232822,-0.422437196597457,-0.579987852621345,0.3131811532267,131,NA,0,972.166265647513
"7",-1.26689656358212,0.806679763831198,-0.686717079536218,0.369817385147259,81,NA,0,956.63888384311
"8",-0.269503884017467,1.4319210909307,-0.537529373280454,0.290711697971704,295,NA,0,976.663929605782
"9",0.157648851163685,-1.05478022899479,-0.450312503167431,0.245549773562178,193,NA,0,995.607132704712
"10",1.35609004274011,1.77236656006426,-0.525708241410111,0.284957119307848,251,NA,0,948.701382593931
"11",0.0541816903278232,1.90131434705108,-0.461377193431604,0.249760135269743,195,NA,0,981.250103614342
"12",-2.03050052467734,1.90608036145568,-0.474425209745516,0.258277233901631,197,NA,0,964.624376682341
"13",1.21902548149228,1.68153710197657,-0.508894607581992,0.277639053791582,297,NA,0,961.270481866527
"14",1.04619804490358,-1.15945237595588,-0.557888804170007,0.303969772201296,133,NA,0,974.96987994569
"15",-1.08082301728427,1.62386026419699,-0.618840090964452,0.333307853470873,143,NA,0,960.592417678528
"16",1.12452801223844,1.29575381428003,-0.441612775093647,0.242806016479512,189,NA,0,963.82713438339
"17",-1.58516188897192,-0.686295107007027,-0.583796952542794,0.315176334614429,93,NA,0,916.630122387125
"18",-1.28016921598464,-1.64451566245407,-0.559747760050144,0.302986238187505,243,NA,0,955.264502546699
"19",0.593935638666153,-1.19486023206264,-0.411248253693385,0.225309095837505,205,NA,0,963.816977697248
"20",-2.20868635270745,-0.579029534943402,-0.709342898026735,0.373639165880199,83,NA,0,953.567306177204
"21",-1.04490087274462,-0.878195710480213,-0.398800299512512,0.215065693570024,115,NA,0,962.161468690058
"22",0.767802537418902,1.11347704846412,-0.576710863335245,0.311055850637302,173,NA,0,942.96433932476
"23",1.02785319648683,-1.24161404184997,-0.482458282764092,0.26208504472307,319,NA,0,948.384681384636
"24",-0.227236757986248,-1.11166306771338,-0.567161605879367,0.304009812046345,203,NA,0,951.799404449962
"25",-0.493412279523909,0.614452940411866,-0.7270288946364,0.390916747698606,63,NA,0,935.509299629596
"26",1.20321273710579,1.37551922537386,-0.466910805918805,0.256221638013401,351,NA,0,948.951440561263
"27",-0.68691271264106,-0.904208220541477,-0.605305475069103,0.323979766602001,59,NA,0,923.609153849493
"28",-1.26357640139759,1.98356838524342,-0.545633346462457,0.297895022156229,207,NA,0,979.215910676299
"29",0.60850400198251,-1.43888051528484,-0.367159913908132,0.203255668970846,291,NA,0,948.62814361612
"30",1.03618374187499,1.42947893403471,-0.628757676474842,0.339393495981778,245,NA,0,922.19904418151
"31",-1.96336793806404,0.862181857228279,-0.659381844493963,0.354208295775354,109,NA,0,920.238214014685
"32",-1.39353877585381,-1.92438229173422,-0.428353346178465,0.2324400997882,203,NA,0,938.90917337277
"33",1.14304708037525,1.44021645374596,-0.411700023588485,0.226140305219187,155,NA,0,950.527107695959
"34",-2.08394788205624,-0.853624823503196,-0.517232522491988,0.280486021515597,93,NA,0,948.540121319069
"35",0.708292193710804,-1.52801923733205,-0.440502528528257,0.240377542813009,161,NA,0,987.902566501444
"36",-0.39651338942349,1.4260679455474,-0.579113486533311,0.311934287754562,229,NA,0,928.684182385232
"37",-0.54076358769089,-0.933592824265361,-0.496182565467033,0.269690208095956,61,NA,0,963.966238461743
"38",0.115326651372015,-1.47345483675599,-0.663492490881942,0.357423091062246,205,NA,0,923.171648945671
"39",-2.22203771304339,0.690680721774697,-0.417738125735911,0.230774215729747,99,NA,0,966.19398519302
"40",0.564859306439757,0.721011609770358,-0.455509446426145,0.248587747542751,77,NA,0,961.023188897862
"41",0.283149846829474,1.09940067492425,-0.676665378801677,0.361256882450535,245,NA,0,946.46242063528
"42",-1.53666642401367,0.846340673975646,-1.5366719657896,0,205,NA,0,-109816.141388137
"43",0.904927751049399,-1.15739460848272,-0.612913112420012,0.330143305691778,239,NA,0,940.136364409542
"44",1.12258432712406,-1.65997122321278,-0.399885967356102,0.220605978846248,297,NA,0,984.102382167604
"45",-1.68140581715852,0.824570886790752,-0.580152595672702,0.310332804652158,81,NA,0,928.271555569898
"46",-1.47983341384679,0.905127729289234,-0.44951569436573,0.244310597875044,87,NA,0,1017.65110996063
"47",1.01700275670737,1.87825584411621,-0.583571113352061,0.31514450257353,227,NA,0,966.522716845428
"48",-0.881531345658004,-0.871817223727703,-0.540281050255715,0.290420971796578,73,NA,0,953.602034094975
"49",-2.33654561918229,-0.806276101619005,-0.503667318097541,0.274325787845358,85,NA,0,948.262772072056
"50",-0.625523660331964,0.878129476681352,-0.568679306119944,0.30650557683777,61,NA,0,924.839705897855
"51",0.906227644532919,1.06621810328215,-0.717079290686301,0.38185351343707,229,NA,0,946.483757884065
"52",0.126102901063859,-1.71443323884159,-0.618537284925684,0.330216375340421,249,NA,0,906.381219854566
"53",-0.974002927541733,1.85555423144251,-0.558832073074138,0.302695037996696,165,NA,0,909.779127631437
"54",1.43400992732495,1.97776194941252,-0.501453992679628,0.273127414690149,311,NA,0,968.350196526327
"55",0.111580920405686,-1.42486604768783,-0.465157365420375,0.251902300790361,197,NA,0,927.835572519775
