"","alpha.ini","beta.ini","a.ini","alpha.est","beta.est","a.est","iteration","nothing","convergence.code","min.value"
"132",2.48617798183113,-1.70886485744268,-1.02133302397071,0.783435687881515,-1.17577919377021,0.329659621487864,170,NA,0,-1.86988811062714
"133",2.4048801548779,-1.6932605355978,1.33847773434384,4.61336411582469,-3.99999912466856,0.56720518162457,434,NA,0,-2.28040763712977
"134",2.49681862723082,-2.72120226826519,0.297174324246093,2.35590364152512,-2.27106332835539,0.492552358151729,134,NA,0,-2.74873550863893
"135",0.30170023906976,-1.50610821228474,-0.232644869155492,0.941703719732969,-1.55842545790502,0.345254121051187,132,NA,0,-2.80033002824761
"136",2.02227755263448,-2.13839537184685,-0.109754109698826,0.359879996243815,-0.740509414468923,1.54972683535996e-09,124,NA,0,-3.25608984429977
"137",2.14108204841614,-2.48898724187165,0.472942414840645,3.9043878033533,-3.9999994731659,0.415620734759367,466,NA,0,-4.45976502263289
"138",2.31750584952533,-2.9951675767079,-0.476572362339917,1.61314672230136,-1.86909718574603,0.368153451171194,146,NA,0,-2.76461076812322
"139",1.44574330467731,-1.53980202041566,-1.44117881498283,0.370844704087551,-0.746313311043705,2.54155771608486e-09,226,NA,0,-2.47946695510759
"140",-0.263797839172184,-2.70554570574313,0.283085012765525,2.31097509797454,-2.29644019899044,0.488911400167438,172,NA,0,-1.94582125039
"141",1.24731656070799,-1.72914358694106,-0.237635337781611,0.364681203593089,-1.02213336181586,2.86425553880332e-10,114,NA,0,-4.31930007557725
"142",1.77938861958683,-2.0814328128472,0.411285793859765,0.944999747609038,-1.19255805256288,0.517473957713129,122,NA,0,-0.621791642346707
"143",1.98203774355352,-1.73063140455633,0.566407496218385,1.60746965923781,-1.85364821259702,0.357310153152673,144,NA,0,-2.74597933961212
"144",1.21954522002488,-1.30303371232003,0.841722218741178,3.58506628812677,-3.99999831415049,0.429112676378873,356,NA,0,-4.79720681169528
"145",2.10282139573246,-1.98780173994601,-0.624444258181076,0.202590302087464,-0.71014361925321,1.98690917500466e-09,186,NA,0,-2.21908403088941
"146",-0.593211562372744,-2.38305130414665,-0.921495623905728,5.51748593296606,-3.9993542013615,0.644518905911862,388,NA,0,-0.825327600114065
"147",2.38592199236155,-2.05644448287785,1.78511214702104,4.17465344901561,-3.99999997175504,0.496200221192194,416,NA,0,-4.00902228346752
"148",0.571273853071034,-1.5048058051616,0.434263650190239,0.248135169952501,-0.551182878792229,0.005917316251217,218,NA,0,-1.46630378770613
"149",-0.0175672713667154,-0.97337512858212,-0.179073757904171,0.173879269119424,-0.637936842290472,2.69600427815994e-09,224,NA,0,-2.52651815780089
"150",1.74404676724225,-2.56052379868925,-0.184186867743967,9.53382447840497,-3.99985321837335,0.859854082519823,470,NA,0,-0.523176718020522
"151",0.745667933486402,-1.22760291490704,-1.58052374751445,0.552302313728534,-0.887439684257919,0.0812392151635136,170,NA,0,-2.43920721873908
"152",2.08242478221655,-2.11392482742667,0.367736744147755,4.92743540480857,-3.99999946015188,0.401000512403616,368,NA,0,-6.4120729699182
"153",1.69619666039944,-1.72660382930189,-0.973306950644882,0.416205040339372,-1.0192159319078,3.8979709462191e-09,206,NA,0,-4.22787572980761
"154",0.760887640528381,-1.36158642359078,-1.59134927049415,0.613807631613522,-1.19191563088383,2.7977364990745e-09,204,NA,0,-7.49258336558636
"155",0.849749135784805,-1.34408634528518,0.255772756085637,3.85348014695003,-3.99999998955595,0.338257412697462,488,NA,0,-6.70604174661167
"156",2.21039850264788,-1.97668423317373,0.465335914156459,6.07522386142234,-3.99999773244295,0.741530576610576,472,NA,0,-0.781102710455457
"157",-1.12392300739884,-1.70289339311421,-0.220584923941105,0.175998892405678,-0.516098253471811,3.03134028304924e-08,286,NA,0,-1.43154027473869
"158",-0.0984965357929468,0.948045465163887,-0.386666038814129,0.51998398197342,-1.13777915422177,8.65400848627318e-11,262,NA,0,-6.21215226114064
"159",2.44407709315419,-1.72109221480787,-0.71411795272708,6.18732565784478,-3.99999956904226,0.562004589070126,438,NA,0,-3.67323973833231
"160",2.34119912888855,-1.87679798156023,-1.00322622951366,0.389147065833342,-1.04468264151607,5.78145020496719e-09,182,NA,0,-4.42063019531523
"161",1.90991013962775,-1.60085951909423,0.521429242623265,1.19890486561873,-1.56346900806799,0.221014661758488,156,NA,0,-4.70042442060583
"162",2.07132160197943,-0.318339306861162,-0.594452088421334,3.29245269854447,3.99999999545981,0.603765828084159,197,NA,0,-2.70064873591355
"163",2.49428882449865,-2.03596263192594,-0.384230053698661,0.557127795705085,-1.0463705126852,8.41520364736303e-09,236,NA,0,-4.50240213289059
"164",1.32573811523616,-1.85081509128213,-0.859448785522708,1.21745799724764,-1.85038624474026,0.18632978312502,132,NA,0,-4.63875627419512
"165",-1.47147159744054,-2.65113024413586,-0.846560462074163,6.55623233192387,-3.98473546403537,0.787677164487582,462,NA,0,-0.385536547599258
"166",0.279386977665126,-1.40795698948205,0.112646830843931,0.788024732957944,-1.35991704701074,0.186274992723226,160,NA,0,-3.25304024502623
"167",1.17108610458672,-2.87871892750263,0.0492801668940556,1.68808844701608,-2.51428707094159,0.100826189918002,116,NA,0,-7.84542549356556
"168",1.93377203121781,-2.40417510457337,-0.929920677568467,3.85926663884436,-3.99999904831631,0.433724165867301,406,NA,0,-3.97977231765947
"169",0.499151731841266,-1.19096934609115,-1.16788682867057,0.461771857191199,-1.27213837903268,0.0539123004318389,200,NA,0,-4.99570801932338
"170",1.79264136683196,-1.57911760173738,0.369395900759595,1.82520488847592,-2.10667748264192,0.226863346133197,108,NA,0,-4.75628278333832
"171",0.119220795109868,-1.35448260232806,-0.387460186652869,0.734321864687672,-1.56420452498699,5.56121876985136e-10,160,NA,0,-7.32093031676902
"172",1.15448787901551,-1.85345093812793,0.309542476509669,0.3970404013292,-0.979200714903561,1.55081069371429e-10,158,NA,0,-4.16838159117795
"173",0.71778223849833,-1.69661372713745,-0.767093642001307,0.254568764591997,-0.815552916226864,1.6992265984908e-10,134,NA,0,-3.1963339253329
"174",2.06167824845761,-2.11313165351748,0.282689592430521,6.50189339748516,-3.99999868032423,0.647493298686568,436,NA,0,-2.20099722531666
"175",1.54618288856,-1.96583586465567,0.125858216307184,0.464262644927258,-1.13532832199797,6.59663186451002e-10,176,NA,0,-5.07792020115695
