"","mu0.ini","mu1.ini","sigma.ini","a.ini","mu0.est","mu1.est","sigma.est","a.est","iteration","nothing","convergence.code","min.value"
"31",0.421549958176911,2.28777609020472,1.68399615837023,0.938259063795086,0.725142436031723,0.121184323521706,0.998615420359324,1.22601763923606e-07,343,NA,0,216.759509835668
"32",1.66237875260413,0.234276595525444,1.16934706005391,0.193375373142344,1.32247902469247,-0.225360572267445,0.81564072152843,0.161207236510022,391,NA,0,212.422581190218
"33",-1.19525126740336,1.57354077510536,0.759718954242971,-0.157352623572674,0.80799584584636,-0.106972266925705,0.961036813795072,0.352552310912168,427,NA,0,214.539535535361
"34",-0.934946062974632,2.95040647033602,1.20810298289981,0.19909773864013,1.09738558695895,-0.0291009252116687,1.01269984019926,0.175259004490624,243,NA,0,227.418114311363
"35",0.415002134628594,-0.171503401361406,1.80075179853636,-0.624165097805874,0.932621150278649,-0.24382767955953,0.90320828880159,1.55685685939968e-07,305,NA,0,215.912347061747
"36",-0.997305219061673,0.584203565493226,1.5798951932537,-0.593354034634825,1.16700228866377,-0.0195115988438213,0.970032990986612,0.11352741072096,219,NA,0,223.414455119912
"37",-1.62338491901755,0.92048024199903,0.426956089601868,1.13065558372435,1.61032771290021,0.0284836786349983,0.928611730018078,0.463846747619383,371,NA,0,218.276019176905
"38",0.870238504372537,0.847073687240481,1.61409105574408,-0.389887980782446,0.932105672152854,0.0344758950206116,1.0567644583833,0.191809784342377,213,NA,0,228.750564388741
"39",-0.675064807757735,-0.0882595684379339,0.534741843096932,-0.288302445837584,1.10750576033462,-0.0048353549522295,0.996463808468685,5.39275994506014e-07,201,NA,0,225.635889425625
"40",0.284448120743036,-0.125333534553647,1.68778902757892,-1.04992368288577,1.57005460221376,-0.00604241883109983,0.898780643422946,0.441504504150417,245,NA,0,215.805999785334
"41",1.24776978883892,2.78530449792743,4.44339450770967,-0.645903828485201,0.501536375748518,-0.0491073480030867,1.08661397592771,2.37090833789725e-08,267,NA,0,228.293456961549
"42",0.00112342555075884,-0.163891228847206,2.45417329693974,0.233483795241912,1.04710456466362,0.0897331502578924,1.05560625307494,5.02038409118573e-08,213,NA,0,229.801769061717
"43",1.0602001901716,1.13075041025877,4.07386615411817,-0.950233157082268,0.81926782045763,-0.0355086623447287,1.00427432383276,1.23388587622155e-08,317,NA,0,222.052446913
