"","alpha.ini","beta.ini","alpha.est","beta.est","iteration","nothing","convergence.code","min.value"
"1",-0.722758120857179,0.34767965786159,-0.57243485101951,1.19811505742736,95,NA,0,-50.670234211001
"2",-0.232994199730456,-0.423386100679636,-0.467772508952734,0.938105711877721,69,NA,0,-34.6633276005724
"3",-0.185123435221612,-0.729113589972258,-0.517432253023155,1.02354759626489,87,NA,0,-41.0961966193661
"4",-0.871126570738852,0.68079430423677,-0.46457081865321,0.963921108428397,65,NA,0,-33.8391945337329
"5",0.420796829275787,-0.084912053309381,-0.515931076318894,1.03726855842958,133,NA,0,-43.3724877755225
"6",-0.110029231756926,0.8063107393682,-0.449031713291452,0.84711925764003,65,NA,0,-29.8357501064274
"7",-0.505354990251362,-0.523003535345197,-0.557193012270487,1.11130261236336,67,NA,0,-48.9319087190173
"8",0.287547904066741,0.0326707847416401,-0.470475675501012,1.00777065466574,95,NA,0,-36.3295264362596
"9",-1.26684170775115,-0.20010987855494,-0.506286634382422,1.03854882676594,67,NA,0,-42.2744598306283
"10",0.306648226454854,-0.197907225228846,-0.485510171063439,0.975325917334405,81,NA,0,-40.2400910873671
"11",0.306648226454854,-0.197907225228846,-0.546083760468804,1.09259410884774,77,NA,0,-39.4562209456028
"12",-1.0267198048532,-0.290160933509469,-0.530915966019933,1.07608521452052,63,NA,0,-42.1702816676499
"13",-0.890615615062416,0.244979714043438,-0.546857878780324,1.13614250509295,71,NA,0,-49.6112371168344
"14",-0.679948604665697,0.0184747921302915,-0.556436538398625,1.21109472281224,71,NA,0,-50.7644956155547
"15",-1.40364699624479,-0.473042563535273,-0.431532344487327,0.827512817924538,73,NA,0,-26.325596347005
"16",-1.40364699624479,-0.473042563535273,-0.49282317361169,0.959958274231181,103,NA,0,-37.844129479037
"17",-0.190139141865075,-0.681013897992671,-0.531747789822326,1.0561995780488,71,NA,0,-42.2152887980756
"18",-0.125734533183277,-0.53975769598037,-0.502831293987214,1.06851584049331,71,NA,0,-43.7030615310438
"19",-1.00362730957568,0.0382443936541677,-0.475800333385119,0.988189569304222,69,NA,0,-32.7243491313385
"20",0.469616829417646,0.400558297522366,-0.522452125005028,0.958078975361271,83,NA,0,-30.3038848445649
"21",-0.590573143213987,-0.63865751773119,-0.480808622954626,0.914480371828885,65,NA,0,-32.5330105134408
"22",-0.308699584566057,-0.318731520324945,-0.467604974737399,0.944307153755081,75,NA,0,-36.2217093971596
