"","mu0.ini","mu1.ini","sigma.ini","a.ini","mu0.est","mu1.est","sigma.est","a.est","iteration","nothing","convergence.code","min.value"
"1",1.36187041644007,1.51929893344641,0.56752005418708,-0.253405369895445,1.74837647449965,1.99551152540269,0.99437545563651,3.56400863520406e-06,401,NA,0,2834.18274125363
"2",2.58279394544661,2.68355099949986,0.824790100025938,-0.425596656103719,1.50571938717242,2.00221859389322,0.988382661108093,0.37451150897671,343,NA,0,2840.83368049853
"3",2.34074099548161,2.13054864574224,0.859695299506105,-0.163885913899042,1.69295477210189,2.033019121883,0.99029993183747,3.48527089491599e-08,347,NA,0,2834.13609463898
"4",1.21759738307446,1.05704433005303,2.26769071496975,0.45534997420092,1.60169640730016,1.97711120439872,1.0084087648506,0.332582353528184,185,NA,0,2868.98752321981
"5",1.74166766088456,2.39914972987026,1.12808375151569,1.1351452063421,1.48045671128347,2.02489401975863,0.991973448668833,0.413141639174951,241,NA,0,2850.88334513855
"6",1.5054534310475,0.751157916150987,3.11511302710886,1.07183661700532,1.06890470975469,2.02463069857565,0.961595842003326,0.485781671331241,345,NA,0,2840.68529756798
"7",1.12211810238659,1.9769754903391,0.820888277178176,0.486355572020391,1.7350352586673,2.07588521550781,0.999989417641647,3.17345853210978e-08,429,NA,0,2853.87741960702
"8",1.41560179740191,3.01228559482843,1.04661364656284,0.102138214480078,1.24011033501811,1.9631756506593,1.00996304679051,0.60186741419555,193,NA,0,2885.9483920342
"9",1.36405199952424,1.7605167478323,3.2553971117416,-0.243676718609715,1.67875045126795,2.02370378102201,1.01062354810953,3.64420415104422e-06,293,NA,0,2874.69579041964
"10",3.15096201281995,0.10617814399302,0.880969199573617,0.00835433460257173,1.72546198582357,1.96645471585146,1.02168158387776,3.479903603072e-08,293,NA,0,2886.61046281249
"11",2.63232810981572,3.37859871797264,2.00354392288305,0.782334052820394,1.54264594142573,2.05181981951196,1.00033846672187,0.159827847040497,395,NA,0,2875.39685125891
"12",0.64067287184298,3.20389118976891,1.25366836945215,0.282638038502612,1.86154248214552,2.0018069855946,0.97040461529014,0.000180014797253383,415,NA,0,2778.85448492389
"13",2.92855302989483,2.23375708702952,1.22196086445235,-1.15569125676757,1.50753271604341,1.96773665950757,0.977173030206767,0.253613598552639,281,NA,0,2820.00739016219
"14",2.82607387006283,1.77077346947044,0.728360025426655,1.30481472134722,1.73233406323844,2.03562559331608,1.02854834558503,5.79085025756821e-07,205,NA,0,2904.91216577831
"15",3.64087627548724,0.323707142844796,0.615545456670626,0.0182005654553077,1.73631766014273,2.05766972553094,0.991056884000417,2.65020227158608e-06,355,NA,0,2834.55130335352
"16",3.00551531370729,1.38645842671394,1.14457592580456,-0.580655022979927,1.60465065564071,2.07615963962469,1.00581571856157,8.16195290292666e-08,257,NA,0,2882.37641342934
"17",1.65610218979418,2.78168370202184,0.875324000987794,-1.20723564950743,1.19802488820449,1.98939248508513,0.976118624881347,0.566918003610348,257,NA,0,2831.57456439022
"18",0.827698064036667,1.12886146362871,0.746392117400213,0.0182597456267483,0.70814842797214,1.97636673131863,0.994119051471688,0.70055739651827,287,NA,0,2883.11736595327
"19",1.2198008755222,1.36115580052137,1.33207424710476,2.1058698478978,1.7736557585747,1.97031238661347,1.01831248210562,5.07329803489485e-07,233,NA,0,2877.42040600254
"20",3.17828514520079,0.425124945119023,0.760329118911644,-0.131504451434326,1.71743577595363,1.9803288523888,0.981101609610134,2.44270974071377e-06,451,NA,0,2808.43751808779
"21",1.44052351545542,0.349641432054341,1.98944504900707,1.37540809859903,1.42434137799552,2.02020303949358,1.00374185394763,0.463683282593833,225,NA,0,2875.65051102737
"22",2.72755908500403,2.28998656664044,0.795906956282537,0.348248447008379,1.68650685543027,1.99146478290836,1.00355244118427,0.180802998400066,257,NA,0,2856.19519964116
"23",1.87878023181111,2.7792660323903,0.971246224463642,0.466586672108753,-1.64391379762122,1.90163391960729,1.00723625865452,0.963264946356529,407,NA,0,2857.71604845445
"24",1.31742222327739,1.50450358167291,0.79128704461734,0.015450829767351,1.50957784331988,2.00486871400788,0.979208136386008,0.439041214108141,225,NA,0,2819.01151359286
