"","alpha.ini","beta.ini","alpha.est","beta.est","iteration","nothing","convergence.code","min.value"
"1",-0.866895114071667,0.434996597468853,-0.557383545336849,1.05001460399571,91,NA,0,968.232217432753
"2",-1.38682710751891,-0.101469940505922,-0.646158393537418,1.26721486981852,87,NA,0,905.152921471293
"3",-0.470923217944801,0.855725476518273,-0.577632978025347,1.09365947494059,59,NA,0,931.125898149401
"4",1.15164274536073,2.65734080597758,-0.444172477298087,0.902282519590884,319,NA,0,955.056802002925
"5",-1.29149994812906,0.371071826666594,-0.45449150385016,0.888725345566617,95,NA,0,940.062482004074
"6",-1.29149994812906,0.371071826666594,-0.521614720161706,0.997994890403063,93,NA,0,984.767094177054
"7",-0.896031632088125,-0.683568568900228,-0.677465154906951,1.30366251912875,59,NA,0,929.989713959801
"8",-1.15066412650049,0.172970784828067,-0.411939244488624,0.815601548135614,75,NA,0,926.609335578375
"9",-1.45069434959441,-0.671878308057785,-0.564988170523254,1.11926446850658,73,NA,0,942.658872991351
"10",-1.94200283382088,-0.396098452620208,-0.498573279267096,0.93922067005771,69,NA,0,943.941553392179
"11",-2.37987761292607,-0.2654551230371,-0.452604985781709,0.901882913199905,79,NA,0,970.237161364298
"12",-1.12530422676355,-0.320462360978127,-0.59216521199771,1.12992283158889,69,NA,0,984.209794763707
"13",0.49019732978195,1.64885761216283,-0.624591294660383,1.2032722611522,299,NA,0,997.453813053012
"14",-2.17742207553238,0.367789197713137,-0.451613210168196,0.897631354332521,189,NA,0,913.171104718264
"15",-0.938667264766991,-0.741973405703902,-0.559912062969152,1.09335764581532,91,NA,0,972.406458409199
"16",-1.4193836543709,0.841942973434925,-0.403636063823242,0.805081002801949,71,NA,0,986.517855481196
"17",-0.780353878624737,0.635810161940753,-0.652720937785145,1.24804117878323,63,NA,0,921.41848731362
"18",-2.33432171680033,-0.286849369294941,-0.616322043024617,1.20836548260648,81,NA,0,950.298974938687
"19",1.21197471767664,2.6059260899201,-0.63457088819229,1.22884155405812,271,NA,0,936.247218607175
"20",-1.42532550077885,-0.474180330522358,-0.610446356222021,1.14882256387979,65,NA,0,907.941472148793
"21",-1.4049777276814,0.492282154038548,-0.657542755607787,1.22502719234716,81,NA,0,918.694779920467
"22",1.43700580392033,2.19013971742243,-0.622737810226564,1.21054632349766,205,NA,0,966.802688861272
"23",1.43700580392033,2.19013971742243,-0.562807860053704,1.08352354323881,71,NA,0,935.982792845385
"24",-1.94125130213797,0.796035757288337,-0.456941419536464,0.909079949810262,75,NA,0,949.093349442605
"25",-2.34476109035313,0.650764028541744,-0.619894902929237,1.22159388661402,95,NA,0,904.330598878744
"26",0.750547633506358,2.02423840481788,-0.544579862222497,1.06937147484823,327,NA,0,938.862578129884
"27",-1.33632258418947,0.416009371168911,-0.469018966134195,0.914110687405279,79,NA,0,953.745564932287
"28",0.818883234634995,2.40869141928852,-0.569779212270392,1.1577361400795,243,NA,0,967.184270797579
"29",-1.1770112067461,0.533527456223965,-0.646819473256049,1.23581085957327,79,NA,0,930.481652794818
"30",-1.42845111899078,-0.479094613343477,-0.401261262257594,0.812283434029862,65,NA,0,988.667864404365
"31",-0.531800811178982,-0.783105367794633,-0.435718637949172,0.862585210392806,53,NA,0,944.243944453291
"32",-1.40405639726669,-0.118110232055187,-0.52318335796886,1.06466939424782,133,NA,0,992.136654173295
"33",-0.755390621721745,-0.897227419540286,-0.50949263673624,1.00853567542434,101,NA,0,974.758044487425
"34",0.890229051932693,2.97694805078208,-0.302259018062891,0.633039109792985,289,NA,0,942.974036426793
"35",-1.16150530800223,0.588001376949251,-0.522719087824829,1.02081733279701,75,NA,0,956.823187032778
"36",-1.16150530800223,0.588001376949251,-0.44494494991661,0.888636912424886,91,NA,0,941.509332141648
"37",-0.929613712243736,-0.781927801668644,-0.600614756012855,1.17398634765404,57,NA,0,948.105808536357
"38",1.31880909297615,2.37298187427223,-0.681212596820712,1.29854815790585,255,NA,0,943.811223266163
"39",-0.581203239969909,-0.690420147031546,-0.504026587717575,0.996930168829524,73,NA,0,923.63405304743
"40",-1.11959314811975,-0.869944702833891,-0.493905500294178,0.957973968875733,65,NA,0,968.326316614214
"41",-1.04870629217476,-0.200420553795993,-0.484612220389433,0.97565199942804,95,NA,0,962.16221114333
"42",-0.603879855945706,0.885842639021575,-0.469692514635992,0.925916334486433,49,NA,0,1035.87009958562
"43",-2.31105061993003,-0.324158658273518,-0.570368027500716,1.09777538623886,99,NA,0,930.229974675488
"44",-2.16756743658334,0.531344082206488,-0.497053797501122,0.944191299190743,75,NA,0,940.272575096131
