"","mu0.ini","mu1.ini","sigma.ini","a.ini","mu0.est","mu1.est","sigma.est","a.est","iteration","nothing","convergence.code","min.value"
"1",0.0582941453903913,0.37161380238831,1.24200394267235,1.44005702038573,1.06693478992223,0.39081283528506,1.0357148928994,0.114726648086044,207,NA,0,172.847404433495
"2",0.548348471522331,-0.547063992358744,1.16927048860072,0.268892227028719,0.906960488534637,0.48390281550385,1.02329038133117,0.149639572601931,179,NA,0,174.542675522673
"3",-0.448303958401084,0.967080542817712,0.84769089920823,-0.0617592992647668,1.26682542887413,0.00294517074110571,0.852899126930472,0.151785259351178,401,NA,0,161.971373106111
"4",1.92749515175819,2.15904587693512,2.13830876487533,0.127598672668899,0.967361371716541,-0.457285060692168,0.979119590843718,0.129395375090821,207,NA,0,174.099818346634
"5",-0.917553639039397,0.814016904681921,1.02832442653437,2.48978351783266,1.18869353920891,0.229714891033968,1.036486925889,0.114957156317121,211,NA,0,173.904552301121
"6",-1.07970822416246,-0.437806996516883,5.2188127796542,-0.96810469409737,1.00429220085325,-0.367112478935144,1.01936556322278,0.116924828575509,169,NA,0,175.504978627901
"7",0.531115795485675,0.777598911896348,1.32504153674738,-0.325581418121688,1.2555022771319,-0.043619985114752,0.957815640101262,0.124508360576323,247,NA,0,169.456286496962
"8",-0.838278834708035,0.42755932547152,0.977843266920682,-2.27282786015552,1.33693626899653,-0.19211419789582,1.02390559565962,0.13431505548118,309,NA,0,179.036878306024
"9",1.27431839518249,-0.935693768784404,1.05937631862795,-0.29388938090619,1.00093167985652,0.0550172689470313,1.04197980444716,0.109059839443121,209,NA,0,173.672525878746
"10",0.959398287348449,-0.2056964347139,0.98081963420814,0.568637857860669,1.24141679810644,-0.142798867034926,0.852935614309729,0.132993387840012,179,NA,0,160.403560856713
"11",1.32331763859838,0.961280170828104,0.844545831420148,0.762159722406657,1.01123786336408,0.115722266356804,0.920606300093454,0.10648504533936,253,NA,0,161.470992811117
"12",1.63541122805327,2.3385845720768,1.13715539804173,0.954700741002883,0.781662762836884,0.110888076939924,0.95776247666043,0.0774418561306873,315,NA,0,159.326779659908
"13",-0.0117803728207946,-0.610791151411831,1.36272223225507,0.351037365639884,0.91620551811322,0.551987746250932,1.10664684880471,0.107761546231362,287,NA,0,177.400458507597
"14",0.114312182180583,1.32092636730522,3.64747299275449,-1.47440853001843,1.08260972639693,0.0772535681540022,0.983293920100413,0.126841586252643,125,NA,0,170.770154309835
"15",0.751555982977152,0.418613502755761,0.937150300847953,-0.399041984759003,0.989736741878361,-0.00897623283298679,1.00289032648263,0.0620116690962727,225,NA,0,162.202749309337
"16",1.58254305459559,-0.214693576097488,0.718783245825554,-0.828011528374657,0.974366380766122,0.411718549663224,0.968453818522686,0.119676935113357,263,NA,0,166.20568728971
"17",1.91185429506004,0.180179293267429,4.95929138909586,1.1747805519608,0.798967530857228,0.244621292242856,1.00870351768592,0.119442572359293,181,NA,0,170.178473317604
"18",-1.25025540962815,1.76896989531815,1.68065308349253,1.56333745276618,1.04728066954675,0.252223245549885,1.16810854207348,0.103550447840348,311,NA,0,183.372043211587
"19",1.55349255818874,2.88788539264351,2.36654176005943,0.289371967193571,0.897766513687886,-0.0387348692088875,1.03516199805559,0.0623072028909642,289,NA,0,165.597612155353
"20",1.06077774427831,1.62665763963014,1.63036073581968,0.109786448070894,0.978253878350256,-0.0733856922578119,1.003988338536,0.121936863619002,247,NA,0,173.199082072359
"21",-0.579089978709817,2.15063113905489,1.36843922437647,-0.798641310998578,1.15550671989763,-0.202067731123077,0.906335708723025,0.12594677782341,215,NA,0,166.975116733871
"22",1.47088537365198,-0.0473495414480567,1.13859655170771,-1.25648612467511,0.803988795133165,0.0315655627324605,1.07450641025694,0.0923417844288293,305,NA,0,174.138584576873
"23",0.513323236256838,0.163069458678365,3.45685173012886,0.295135523425713,1.10436887681814,-0.0296597115305401,0.960198321171462,0.0719808109690412,269,NA,0,161.30073017842
"24",0.594747510738671,-0.960787711665034,1.31775264685762,-0.241461079447376,0.915387597226672,0.429931085607486,0.87050588401173,0.124523642258604,209,NA,0,156.478765984793
"25",1.01581087522209,1.14099431782961,1.38806621899128,0.00760836743175952,0.927164779728217,-0.1599260087704,1.06204412110991,0.106286860739598,251,NA,0,176.37450379072
"26",1.81014129705727,2.07119705248624,1.57369537114326,-0.983419512830451,1.06895824058403,-0.377716729359092,0.89621534509228,0.130789587572952,255,NA,0,165.339419865466
"27",1.44721124507487,0.941128026694059,2.10254310771426,0.975802806551708,0.945738952494904,0.0856679227887188,0.980749381050478,0.0697301761353254,301,NA,0,161.994882398436
"28",1.35652429424226,0.510460171848536,1.06506827053358,-0.695216807091114,0.833105955915908,-0.101621689116118,0.889431656150939,0.0628189431233183,215,NA,0,150.789192768199
"29",-0.358562195673585,2.60878037754446,1.00899816683519,-0.899666462878569,0.980056192531419,0.00271030393443994,0.94644462465785,0.134712843553529,147,NA,0,167.919172159167
"30",1.52081258315593,-0.981361736543477,1.24333442776037,1.13022296878203,0.967306280690997,0.069753034433889,0.931610596026551,0.0958468024259183,311,NA,0,160.630317330047
"31",1.76659544277936,1.33071782067418,0.90967289402365,-1.88393716179167,0.830745659865627,-0.0619989681425702,0.976015432491072,0.118705149282366,229,NA,0,168.343959733555
"32",1.09058193676174,1.36164620891213,0.955142993913552,-0.232062036926736,1.14393406950834,-0.0995405482048938,0.950626786940703,0.102535379779226,187,NA,0,165.520602937985
"33",-0.68400673288852,2.74627910740674,1.38042921706629,-0.224066208455672,1.07742854623675,0.42302117281284,0.906688147019674,0.0832788441664008,177,NA,0,155.571090793228
"34",1.70881211385131,0.862633807584643,1.35672719498524,-0.107080774841111,1.05301970898729,-0.221131036476274,1.03881716369866,0.0805405467630098,259,NA,0,170.759983216893
"35",0.902150483801961,0.25914903730154,2.49091008383534,0.62848675960859,1.0296335709601,0.28782383126266,1.01225555285185,0.0963351241843219,193,NA,0,167.854238038567
"36",-0.266673465259373,2.88298256974667,1.7634622222219,1.33950189353594,0.988306362652006,-0.200318243562726,1.05004357303937,0.138519457618514,179,NA,0,177.925714479908
"37",-1.1016145227477,1.49523788876832,0.8489866635677,0.460123989927449,0.868547028987668,0.179300499028486,1.10911833263713,0.162621426305078,225,NA,0,184.252496787912
"38",-0.17119896505028,2.55732901860029,3.85731872559567,-1.42576808723223,0.969196150727231,0.0940628760664063,0.962692101748274,0.0950502560467691,413,NA,0,163.384231115038
"39",1.56669007241726,1.31305665057153,0.755164472323786,-0.296326486480676,1.05369455843927,0.0750417412229098,0.988503921516418,0.0942473806193184,193,NA,0,166.999723678278
"40",1.06757846195251,1.21904950495809,0.999032196602285,0.862383629616485,0.971670952420985,0.105400583872443,0.839294053647192,0.0897513620265709,161,NA,0,150.726548999656
"41",0.0939965574070811,2.71695274114609,0.930143594736995,1.85609643431602,1.00424807238624,0.0663215163356267,0.858261730049137,0.104228949342308,279,NA,0,154.750046406448
"42",0.702044107019901,2.4942027432844,1.97682712659257,1.07310380271689,1.14534964502499,0.418247334963891,0.979660275208943,0.0533359116104537,249,NA,0,157.042104047984
"43",0.837128199636936,0.124203022569418,0.913693079217543,-1.32639093287022,0.956038840624693,-0.0532913656064984,1.07787161906804,0.127112313119687,215,NA,0,179.226917093692
"44",-0.999560424126685,0.659368755295873,3.64547721433201,-0.521972180519749,0.934624140984577,0.467012667128282,1.03964679394917,0.0516493456208226,411,NA,0,162.516010371424
"45",1.734319915995,2.9960155216977,1.21669505118236,-0.365298154114893,0.940507134780131,-0.456113218973206,0.945713779438983,0.0591803029822391,247,NA,0,157.869361058786
"46",0.739595253951848,0.434659951366484,1.71546928480072,0.399295452594805,0.981922834962714,0.0628099731196851,1.00153079033097,0.0873222154424595,171,NA,0,166.782346074938
"47",-1.05198131501675,0.899121097289026,5.77761672008224,0.124247560930332,1.01355349900843,-0.253199577994179,0.98604007605822,0.0836509323713889,327,NA,0,166.473170839756
"48",1.79956275969744,1.07417466305196,0.976106753907324,-0.0482999586951077,1.14190533802724,0.181175688034882,0.968431771459043,0.093955886903783,245,NA,0,164.786532918707
"49",1.42205516528338,-0.0806805146858096,2.67609119229856,0.653160771960401,1.08520380761418,0.137461905118624,0.830905706820686,0.125720180947647,227,NA,0,153.974992158075
"50",0.778192453086376,-0.411960851401091,0.851167076004894,0.89086596639552,0.969463730983002,0.568963152528412,1.06074881239216,0.0928468039788479,245,NA,0,171.758778478233
"51",0.594275165349245,-0.0180553030222654,2.19035686072254,-0.553513703001773,1.25134266630665,-0.254301282780411,0.980779335196945,0.103142369151167,151,NA,0,171.289587864867
"52",0.110749344341457,1.61559834890068,0.850241406754294,-0.163876589978032,0.978246729989776,0.199456173112926,1.02530462194644,0.142357951368832,181,NA,0,175.626732147036
"53",0.407381216995418,0.979180955328047,1.29411635178041,-0.810128543766836,1.16201158325414,0.336355580403089,0.855253151179044,0.11089771261991,189,NA,0,155.313937359744
"54",1.26484700478613,2.02824220340699,1.85405915722035,-0.484363964091475,0.985383032167076,-0.0411557396377809,0.916315727069168,0.102176523262035,171,NA,0,161.301052244897
"55",-0.268686024472117,0.791656040586531,1.61925193115558,0.208493364885931,1.14680760372006,-0.185830299859669,1.02201204124507,0.0824643025386769,265,NA,0,169.331198411332
"56",0.685520859435201,0.360609482042491,1.13598053792873,0.690730764369066,0.883832265857373,0.112049612124765,0.955247328295738,0.0777073636039807,243,NA,0,159.224775261462
"57",-0.931291338056326,-0.526370387524366,0.95184920176183,-0.552461908573672,1.03807108906207,-0.123583195663923,0.98230216838765,0.161334624249027,347,NA,0,175.149114814556
"58",1.055535255,0.362103648483753,0.958144065911728,0.514972537847171,1.01402746556803,0.120955848618961,1.10194290505409,0.052644674333457,207,NA,0,168.912240602893
"59",-1.13964739162475,0.389727235771716,3.48596194662233,-0.297657965673989,1.17656684074072,-0.379316811702351,1.02223580407433,0.106733405962054,383,NA,0,174.276307174195
"60",0.666135657578707,2.12674578279257,1.3490633311055,0.130539340751278,0.942150296087497,-0.23745836689858,1.18369819718958,0.0918965467389549,245,NA,0,185.163213968421
"61",0.64008572511375,0.737657622434199,0.725032975674862,1.26171446439615,1.18989603459403,-0.378734956699416,0.88200792539651,0.101494849066775,299,NA,0,160.388406216683
"62",1.88726431503892,0.3134994097054,1.46836107796849,-0.975134164336549,1.0812978448621,0.121090935103499,1.03710061494434,0.0975557120133946,215,NA,0,171.752808192366
